2023-05-22 15:05:444 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:704 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:825 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:50 INFO  ViewSystemUsersPage :75 - Get text [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: //div[@class='oxd-table-card']/div/div[2]/div]
2023-05-23 12:05:132 INFO  ViewSystemUsersPage :70 - Click on [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: (//i[@class='oxd-icon bi-check oxd-checkbox-input-icon'])[2]]
2023-05-23 12:05:253 INFO  ViewSystemUsersPage :82 - Click on [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: //button[normalize-space()='Delete Selected']]
2023-05-23 12:05:328 INFO  ViewSystemUsersPage :64 - Click on [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: //button[normalize-space()='Yes, Delete']]
2023-05-23 12:05:558 INFO  ViewSystemUsersPage :136 - Get text [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: //div[@class='oxd-toast-content oxd-toast-content--success']/p[2]]
2023-05-23 12:05:203 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:526 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (48868cb27d0b0ec2cc5a57ed73d284be)] -> xpath: //input[@name='username']]
2023-05-23 12:05:651 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (48868cb27d0b0ec2cc5a57ed73d284be)] -> xpath: //input[@name='password']]
2023-05-23 12:05:751 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (48868cb27d0b0ec2cc5a57ed73d284be)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:871 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (48868cb27d0b0ec2cc5a57ed73d284be)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:592 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (48868cb27d0b0ec2cc5a57ed73d284be)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:718 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (48868cb27d0b0ec2cc5a57ed73d284be)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:10 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (48868cb27d0b0ec2cc5a57ed73d284be)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:111 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (48868cb27d0b0ec2cc5a57ed73d284be)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:320 INFO  AddUserPage :127 - Get text : [[ChromeDriver: chrome on WINDOWS (48868cb27d0b0ec2cc5a57ed73d284be)] -> xpath: //span[normalize-space()='No Records Found']]
2023-05-23 12:05:377 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:620 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (d6065663e3bf5ddab063561236842b6e)] -> xpath: //input[@name='username']]
2023-05-23 12:05:786 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (d6065663e3bf5ddab063561236842b6e)] -> xpath: //input[@name='password']]
2023-05-23 12:05:716 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (d6065663e3bf5ddab063561236842b6e)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:03 INFO  DashboardPage :41 - Get text [[ChromeDriver: chrome on WINDOWS (d6065663e3bf5ddab063561236842b6e)] -> xpath: //h6[normalize-space()='Dashboard']]
2023-05-23 12:05:710 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:226 INFO  LoginPage :34 - Logo is displayed [[ChromeDriver: chrome on WINDOWS (5b592142e8bf76d8f0e900b32db7fd4b)] -> xpath: //div[@class='orangehrm-login-logo']//img[@alt='orangehrm-logo']]
2023-05-23 12:05:883 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:436 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (594cde2542508ce0fb622218c852dd97)] -> xpath: //input[@name='username']]
2023-05-23 12:05:598 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (594cde2542508ce0fb622218c852dd97)] -> xpath: //input[@name='password']]
2023-05-23 12:05:686 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (594cde2542508ce0fb622218c852dd97)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:917 INFO  DashboardPage :36 - Click on [[ChromeDriver: chrome on WINDOWS (594cde2542508ce0fb622218c852dd97)] -> xpath: //img[@class='oxd-userdropdown-img']]
2023-05-23 12:05:808 INFO  DashboardPage :30 - Mouse hover on [[ChromeDriver: chrome on WINDOWS (594cde2542508ce0fb622218c852dd97)] -> xpath: (//a[@class='oxd-userdropdown-link'])[4]]
2023-05-23 12:05:892 INFO  LoginPage :38 - Get text Proxy element for: DefaultElementLocator 'By.xpath: //h5[@class='oxd-text oxd-text--h5 orangehrm-login-title']'
2023-05-23 12:05:756 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:769 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: //input[@name='username']]
2023-05-23 12:05:881 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: //input[@name='password']]
2023-05-23 12:05:946 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:824 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:241 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:709 INFO  AddUserPage :71 - Click add user : [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: //button[normalize-space()='Add']]
2023-05-23 12:05:252 INFO  ViewSystemUsersPage :125 - Get text [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: //h6[normalize-space()='Add User']]
2023-05-23 12:05:430 INFO  AddUserPage :118 - Set role : [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: //span[contains(text(),'Admin')]]
2023-05-23 12:05:765 INFO  AddUserPage :111 - Send text : [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: //input[@placeholder='Type for hints...']]
2023-05-23 12:05:982 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:642 INFO  AddUserPage :65 - Enter user name : [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:286 INFO  AddUserPage :95 - Send text : [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: (//input[@type='password'])[1]]
2023-05-23 12:05:442 INFO  AddUserPage :89 - Send text : [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: (//input[@type='password'])[2]]
2023-05-23 12:05:529 INFO  AddUserPage :77 - Click on save : [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-05-23 12:05:97 INFO  AddUserPage :122 - Get text : [[ChromeDriver: chrome on WINDOWS (9bff7198a53f00339e576baa824af0ae)] -> xpath: //div[@class='oxd-toast-content oxd-toast-content--success']/p[2]]
2023-05-23 12:05:636 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:834 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (dcafce178f4486a5f875dd6d5c47e881)] -> xpath: //input[@name='username']]
2023-05-23 12:05:952 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (dcafce178f4486a5f875dd6d5c47e881)] -> xpath: //input[@name='password']]
2023-05-23 12:05:27 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (dcafce178f4486a5f875dd6d5c47e881)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:540 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (dcafce178f4486a5f875dd6d5c47e881)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:794 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (dcafce178f4486a5f875dd6d5c47e881)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:20 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (dcafce178f4486a5f875dd6d5c47e881)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:335 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (dcafce178f4486a5f875dd6d5c47e881)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:477 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (dcafce178f4486a5f875dd6d5c47e881)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:785 INFO  ViewSystemUsersPage :75 - Get text [[ChromeDriver: chrome on WINDOWS (dcafce178f4486a5f875dd6d5c47e881)] -> xpath: //div[@class='oxd-table-card']/div/div[2]/div]
2023-05-23 12:05:292 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:283 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: //input[@name='username']]
2023-05-23 12:05:397 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: //input[@name='password']]
2023-05-23 12:05:476 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:945 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:208 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:520 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:715 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:791 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:48 INFO  ViewSystemUsersPage :75 - Get text [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: //div[@class='oxd-table-card']/div/div[2]/div]
2023-05-23 12:05:169 INFO  ViewSystemUsersPage :70 - Click on [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: (//i[@class='oxd-icon bi-check oxd-checkbox-input-icon'])[2]]
2023-05-23 12:05:293 INFO  ViewSystemUsersPage :82 - Click on [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: //button[normalize-space()='Delete Selected']]
2023-05-23 12:05:378 INFO  ViewSystemUsersPage :64 - Click on [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: //button[normalize-space()='Yes, Delete']]
2023-05-23 12:05:611 INFO  ViewSystemUsersPage :136 - Get text [[ChromeDriver: chrome on WINDOWS (7303a434c61a579ed91a3f0aed33e3b3)] -> xpath: //div[@class='oxd-toast-content oxd-toast-content--success']/p[2]]
2023-05-23 12:05:286 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:494 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (274ca510cd2fa1cee4b1d65c87fc39c8)] -> xpath: //input[@name='username']]
2023-05-23 12:05:602 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (274ca510cd2fa1cee4b1d65c87fc39c8)] -> xpath: //input[@name='password']]
2023-05-23 12:05:608 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (274ca510cd2fa1cee4b1d65c87fc39c8)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:53 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (274ca510cd2fa1cee4b1d65c87fc39c8)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:269 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (274ca510cd2fa1cee4b1d65c87fc39c8)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:591 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (274ca510cd2fa1cee4b1d65c87fc39c8)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:752 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (274ca510cd2fa1cee4b1d65c87fc39c8)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:814 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (274ca510cd2fa1cee4b1d65c87fc39c8)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:20 INFO  AddUserPage :128 - Get text : [[ChromeDriver: chrome on WINDOWS (274ca510cd2fa1cee4b1d65c87fc39c8)] -> xpath: //span[normalize-space()='No Records Found']]
2023-05-23 12:05:112 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:238 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (367bd2e0a4205c368f6413af97420cbd)] -> xpath: //input[@name='username']]
2023-05-23 12:05:414 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (367bd2e0a4205c368f6413af97420cbd)] -> xpath: //input[@name='password']]
2023-05-23 12:05:507 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (367bd2e0a4205c368f6413af97420cbd)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:915 INFO  DashboardPage :41 - Get text [[ChromeDriver: chrome on WINDOWS (367bd2e0a4205c368f6413af97420cbd)] -> xpath: //h6[normalize-space()='Dashboard']]
2023-05-23 12:05:420 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:285 INFO  LoginPage :34 - Logo is displayed [[ChromeDriver: chrome on WINDOWS (6de3913176beef099c7fff7a061f82ff)] -> xpath: //div[@class='orangehrm-login-logo']//img[@alt='orangehrm-logo']]
2023-05-23 12:05:805 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:486 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (af62239e4a886290b08f803edaefb47c)] -> xpath: //input[@name='username']]
2023-05-23 12:05:648 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (af62239e4a886290b08f803edaefb47c)] -> xpath: //input[@name='password']]
2023-05-23 12:05:724 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (af62239e4a886290b08f803edaefb47c)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:980 INFO  DashboardPage :36 - Click on [[ChromeDriver: chrome on WINDOWS (af62239e4a886290b08f803edaefb47c)] -> xpath: //img[@class='oxd-userdropdown-img']]
2023-05-23 12:05:217 INFO  DashboardPage :30 - Mouse hover on [[ChromeDriver: chrome on WINDOWS (af62239e4a886290b08f803edaefb47c)] -> xpath: (//a[@class='oxd-userdropdown-link'])[4]]
2023-05-23 12:05:259 INFO  LoginPage :38 - Get text Proxy element for: DefaultElementLocator 'By.xpath: //h5[@class='oxd-text oxd-text--h5 orangehrm-login-title']'
2023-05-23 12:05:24 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:756 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: //input[@name='username']]
2023-05-23 12:05:872 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: //input[@name='password']]
2023-05-23 12:05:945 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:473 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:765 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:237 INFO  AddUserPage :71 - Click add user : [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: //button[normalize-space()='Add']]
2023-05-23 12:05:770 INFO  ViewSystemUsersPage :125 - Get text [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: //h6[normalize-space()='Add User']]
2023-05-23 12:05:923 INFO  AddUserPage :118 - Set role : [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: //span[contains(text(),'Admin')]]
2023-05-23 12:05:174 INFO  AddUserPage :111 - Send text : [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: //input[@placeholder='Type for hints...']]
2023-05-23 12:05:356 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:994 INFO  AddUserPage :65 - Enter user name : [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:638 INFO  AddUserPage :95 - Send text : [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: (//input[@type='password'])[1]]
2023-05-23 12:05:802 INFO  AddUserPage :89 - Send text : [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: (//input[@type='password'])[2]]
2023-05-23 12:05:905 INFO  AddUserPage :77 - Click on save : [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-05-23 12:05:533 INFO  AddUserPage :122 - Get text : [[ChromeDriver: chrome on WINDOWS (9c0feedbd5ded8c794e2e76dbd6e17f4)] -> xpath: //div[@class='oxd-toast-content oxd-toast-content--success']/p[2]]
2023-05-23 12:05:65 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:461 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (ca40234f9327d4afb0057f67e6851dac)] -> xpath: //input[@name='username']]
2023-05-23 12:05:584 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (ca40234f9327d4afb0057f67e6851dac)] -> xpath: //input[@name='password']]
2023-05-23 12:05:654 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (ca40234f9327d4afb0057f67e6851dac)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:211 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (ca40234f9327d4afb0057f67e6851dac)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:446 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (ca40234f9327d4afb0057f67e6851dac)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:611 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (ca40234f9327d4afb0057f67e6851dac)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:875 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (ca40234f9327d4afb0057f67e6851dac)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:954 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (ca40234f9327d4afb0057f67e6851dac)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:170 INFO  ViewSystemUsersPage :75 - Get text [[ChromeDriver: chrome on WINDOWS (ca40234f9327d4afb0057f67e6851dac)] -> xpath: //div[@class='oxd-table-card']/div/div[2]/div]
2023-05-23 12:05:673 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:828 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: //input[@name='username']]
2023-05-23 12:05:940 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: //input[@name='password']]
2023-05-23 12:05:16 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:464 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:855 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:12 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:321 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:444 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:663 INFO  ViewSystemUsersPage :75 - Get text [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: //div[@class='oxd-table-card']/div/div[2]/div]
2023-05-23 12:05:759 INFO  ViewSystemUsersPage :70 - Click on [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: (//i[@class='oxd-icon bi-check oxd-checkbox-input-icon'])[2]]
2023-05-23 12:05:904 INFO  ViewSystemUsersPage :82 - Click on [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: //button[normalize-space()='Delete Selected']]
2023-05-23 12:05:01 INFO  ViewSystemUsersPage :64 - Click on [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: //button[normalize-space()='Yes, Delete']]
2023-05-23 12:05:529 INFO  ViewSystemUsersPage :137 - Get text [[ChromeDriver: chrome on WINDOWS (a1db6380140dec8edc2e22166ed4cbdb)] -> xpath: //div[@class='oxd-toast-content oxd-toast-content--success']/p[2]]
2023-05-23 12:05:26 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:40 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (20305589d1f174cac8fe971d6653f9c7)] -> xpath: //input[@name='username']]
2023-05-23 12:05:140 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (20305589d1f174cac8fe971d6653f9c7)] -> xpath: //input[@name='password']]
2023-05-23 12:05:200 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (20305589d1f174cac8fe971d6653f9c7)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:527 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (20305589d1f174cac8fe971d6653f9c7)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:865 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (20305589d1f174cac8fe971d6653f9c7)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:29 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (20305589d1f174cac8fe971d6653f9c7)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:357 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (20305589d1f174cac8fe971d6653f9c7)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:470 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (20305589d1f174cac8fe971d6653f9c7)] -> xpath: //button[normalize-space()='Search']]
